ID_NUMBER,ACTIVITY_LOCATION,ENFORCEMENT_IDENTIFIER,ENFORCEMENT_TYPE,ENFORCEMENT_DESC,ENFORCEMENT_AGENCY,ENFORCEMENT_ACTION_DATE,PMP_AMOUNT,FMP_AMOUNT,FSC_AMOUNT,SCR_AMOUNT
GAR000015990,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/22/2000,,,,
GA0000055830,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/19/1997,,,,
GA0570024109,GA,017,HQ120,WRITTEN INFORMAL,S  ,06/06/1988,,,,
GA0570024109,GA,004,HQ120,WRITTEN INFORMAL,S  ,02/27/1987,,,,
GA1570024330,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/03/1995,,,,
GAD981217748,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/11/1991,,,,
GAD981226145,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/30/1993,,,,
GAD981227838,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,12/14/1987,,,,
GA0000012906,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/30/1993,,,,
GA0000012914,GA,001,HQ110,VERBAL INFORMAL,S  ,10/06/1993,,,,
GA0000903898,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/30/1996,,,,
GA0000916726,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/05/1997,,,,
GAD030058713,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/05/1985,,,,
GAD030059182,GA,001,HQ340,FINAL 3008(H) I.S. CA ORDER,S  ,02/28/1995,,10000.0,,
GAD003326477,GA,001,HQ110,VERBAL INFORMAL,S  ,06/10/1993,,,,
GA0210020046,GA,001,HQ110,VERBAL INFORMAL,S  ,07/13/1993,,,,
GA0210020368,GA,001,HQ110,VERBAL INFORMAL,S  ,06/09/1999,,,,
GA3210020084,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/19/1195,,,,
GA4170090001,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/11/1997,,,,
GA7170023694,GA,018,HQ120,WRITTEN INFORMAL,S  ,10/18/1985,,,,
GA7170023694,GA,013,HQ120,WRITTEN INFORMAL,S  ,11/28/1983,,,,
GA7170023694,GA,006,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/30/1983,,,,
GA8570024606,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/27/1997,,,,
GA8570024606,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/04/1996,,,,
GAD980803860,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/23/1995,,,,
GAD066458456,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/24/1985,,,,
GAD057302622,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/11/1994,,,,
GAD096634910,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/30/1993,,,,
GAD981025265,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/08/1996,,8000.0,,
GAD980729974,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/03/1994,,,,
GAD984307496,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/20/1999,,,,
GAD984318568,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/30/1995,,,,
GAD984318568,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/19/1994,,,,
GAD984318659,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/26/1992,,,,
GAD984318923,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/27/1995,,,,
GAD981220619,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/11/1991,,,,
GAD984316992,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/01/1994,,,,
GAD059522870,GA,003,HQ120,WRITTEN INFORMAL,S  ,07/25/1989,,,,
GA9210020872,GA,012,HQ120,WRITTEN INFORMAL,S  ,09/26/1986,,,,
GAD109259937,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/27/1989,,,,
GAD109262345,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/25/1990,,,,
GAD114381403,GA,001,HQ110,VERBAL INFORMAL,S  ,06/14/1994,,,,
GAD096629282,GA,003,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/12/1997,,,,
GAD096629282,GA,001,HQ110,VERBAL INFORMAL,S  ,06/27/1996,,,,
GAD097395693,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/25/1990,,,,
GAD098583909,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/28/1996,,,,
GAD981282643,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/07/1992,,,,
GAD981469042,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/23/1987,,,,
GAD981469919,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/21/1995,,,,
GAD981470438,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/10/1991,,,,
GA0000082073,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/06/1993,,,,
GA0000082099,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/12/1993,,,,
GA0000091785,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/10/1995,,3000.0,,
GAD984317529,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/28/1992,,,,
GAD984317867,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/27/1995,,,,
GAD984318386,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/09/1996,,,,
GAD990675118,GA,016,HQ120,WRITTEN INFORMAL,S  ,12/03/1984,,,,
GAD990675118,GA,012,HQ120,WRITTEN INFORMAL,S  ,07/20/1983,,,,
GAD990675118,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/01/1983,,,,
GAD981229305,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,10/17/1995,,,,
GAD981230535,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/08/1994,,,,
GAD981231970,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/30/1991,,,,
GAD981233356,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/29/1999,,,,
GAD990675118,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/19/1993,,,,
GAD083767186,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/02/1989,,,,
GAD084361302,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/26/1997,,,,
GAD084823301,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/17/1998,,,,
GA0570024109,GA,019,HQ120,WRITTEN INFORMAL,S  ,04/25/1990,,,,
GAD981265424,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/26/1991,,,,
GAD980726566,GA,003,HQ120,WRITTEN INFORMAL,S  ,05/15/1990,,,,
GAD097392971,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,03/02/1994,,63000.0,,
GAD990675118,GA,044,HQ120,WRITTEN INFORMAL,S  ,10/01/1987,,,,
GAD990675118,GA,015,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,07/17/1987,13500.0,13500.0,,
GAD991275280,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/12/1990,,,,
GAD991275322,GA,001,HQ110,VERBAL INFORMAL,S  ,09/11/1996,,,,
GAD000142893,GA,002,HQ120,WRITTEN INFORMAL,S  ,01/10/1991,,,,
GAD000143677,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/08/1991,,,,
GAD075876623,GA,005,HQ120,WRITTEN INFORMAL,S  ,02/13/1987,,,,
GAD075876623,GA,002,HQ120,WRITTEN INFORMAL,S  ,02/14/1986,,,,
GAD092375427,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/15/1992,,,,
GAD092375427,GA,002,HQ120,WRITTEN INFORMAL,S  ,04/29/1985,,,,
GA4170090001,GA,001,HQ110,VERBAL INFORMAL,S  ,06/13/1995,,,,
GA4170090001,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/25/1984,,,,
GAD097392971,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,11/03/1986,,,,
GAD980842835,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/09/1986,,,,
GAD980842835,GA,002,HQ120,WRITTEN INFORMAL,S  ,10/10/1986,,,,
GAD096629282,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/06/1998,,,,
GAR000008409,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/08/1997,,,,
GAR000017939,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/07/1999,,,,
GAD098583909,GA,003,HQ120,WRITTEN INFORMAL,S  ,07/19/1985,,,,
GAD098583909,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/31/1985,,,,
GAD099301889,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/05/1984,,,,
GAD981262447,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/17/1996,,,,
GAD075884957,GA,002,HQ120,WRITTEN INFORMAL,S  ,04/24/1989,,,,
GAD082826355,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/24/1985,,,,
GAD981275449,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/03/1999,,,,
GAD984269613,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/11/1992,,,,
GAD984273979,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,10/12/1994,,,,
GAD984292235,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/13/1993,,,,
GAD984293456,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/14/1992,,,,
GAD984296665,GA,001,HQ110,VERBAL INFORMAL,S  ,04/14/1994,,,,
GAD063152573,GA,003,HQ120,WRITTEN INFORMAL,S  ,07/09/1986,,,,
GAD064489180,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/22/1996,,,,
GAD064494040,GA,002,HQ120,WRITTEN INFORMAL,S  ,03/30/1989,,,,
GAD064513757,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,06/14/1999,,,,
GAD064513757,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/14/1999,,,,
GAD980729974,GA,013,HQ120,WRITTEN INFORMAL,S  ,03/28/1986,,,,
GAD980729974,GA,008,HQ120,WRITTEN INFORMAL,S  ,12/16/1985,,,,
GAD980729974,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/16/1984,,,,
GAD980730766,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/15/1984,,,,
GAD981269210,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/27/1993,,,,
GAD981269533,GA,002,HQ120,WRITTEN INFORMAL,S  ,07/19/1990,,,,
GAD981270226,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/24/1994,,,,
GAD981270416,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/10/1997,,,,
GAD099303182,GA,010,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/05/1990,,,,
GA9210020872,GA,017,HQ120,WRITTEN INFORMAL,S  ,09/29/1987,,,,
GAD981262462,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/22/1995,,,,
GAD981264195,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/25/1991,60716.0,,,
GAD981264534,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/31/2000,,7000.0,,
GAD981476088,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/30/1993,,,,
GAD981268568,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/23/1999,,,,
GAD984291377,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/22/1999,,,,
GAD981274061,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/23/1996,,1000.0,,
GA3210020084,GA,003,HQ120,WRITTEN INFORMAL,S  ,01/10/1986,,,,
GAD980842777,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/24/1993,,,,
GAD980842777,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/06/1993,,,,
GAD980842777,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/11/1993,,,,
GAD980844856,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/18/1994,,,,
GAD981222029,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/27/1991,,,,
GAD980842975,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/12/1990,,,,
GAD980843155,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/16/2000,,,,
GAD980843155,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/06/1993,,,,
GAD980843155,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/08/1993,,,,
GAD980708788,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/06/1985,,,,
GAD980709257,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/17/1994,,,,
GAD980709257,GA,011,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,08/30/1988,,,,
GAD980515647,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/27/1991,,,,
GAD980600217,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/07/1999,,,,
GAD981472731,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/29/1993,,,,
GAD991275710,GA,020,HQ120,WRITTEN INFORMAL,S  ,05/13/1986,,,,
GAD991275710,GA,002,HQ120,WRITTEN INFORMAL,S  ,02/27/1986,,,,
GAD991275710,GA,017,HQ120,WRITTEN INFORMAL,S  ,02/14/1986,,,,
GAD991275710,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/23/1985,,,,
GAD991275710,GA,014,HQ120,WRITTEN INFORMAL,S  ,11/21/1984,,,,
GA1570024330,GA,004,HQ120,WRITTEN INFORMAL,S  ,04/25/1985,,,,
GA3210020084,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/12/1999,,,,
GA3210020084,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/17/1998,,,,
GA7170023694,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/22/1992,,,,
GA7170023694,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/13/1991,,,,
GAR000019364,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/30/2000,,,,
GAR000019703,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/11/2000,,,,
GAD980842777,GA,006,HQ120,WRITTEN INFORMAL,S  ,06/10/1987,,,,
GAD981022312,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/20/1989,,,,
GAD981024458,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/28/1995,,,,
GAD981024458,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/02/1986,,,,
GAD991275900,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/26/1998,,,,
GAD991275900,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/04/1994,,,,
GAD981027055,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/06/1994,,,,
GAD092643527,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/28/1995,,,,
GAD079383469,GA,003,HQ120,WRITTEN INFORMAL,S  ,06/25/1985,,,,
GAD080084361,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/26/2000,,30000.0,,
GAD981223035,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/04/2011,,,,
GAD084914787,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/05/2011,,,,
GAD004065520,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/31/2007,,,,
GAD051039402,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/18/2008,,6600.0,,
GAD981216096,GA,003,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,09/21/2011,,,,
GAD981262298,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/13/2006,,,,
GAD003299526,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/10/2016,,,,
GAD981269343,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/16/2016,,,,
GAR000051599,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/15/2009,,,,
GAR000030981,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/15/2009,,,,
GAD078106846,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/05/2017,,,,
GAR000075630,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/16/2016,,,,
GAD080084361,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,09/19/2017,,29000.0,,
GAR000042085,GA,001,HQ120,WRITTEN INFORMAL,E  ,04/20/2017,,,,
GAD051034387,GA,001,HQ110,VERBAL INFORMAL,S  ,08/08/2017,,,,
GAR000061606,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/19/2021,,,,
GAR000051219,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/06/2017,,,,
GAD981251028,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/15/2017,,,,
GAR000084491,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/05/2021,,,,
GAD080084361,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,05/30/2017,,29000.0,,
GAD991276387,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/15/2017,,,,
GAD980729974,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/27/2017,,,,
GAD070330576,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/31/2016,,,,
GAD051010205,GA,004,HQ120,WRITTEN INFORMAL,S  ,11/30/1984,,,,
GAD051010429,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/14/1999,,,,
GAD051010429,GA,002,HQ120,WRITTEN INFORMAL,S  ,03/05/1990,,,,
GAD051010429,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/02/1985,,,,
GAD003323805,GA,008,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,04/25/1985,,,,
GAD003275468,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/29/1993,,,,
GAD003293156,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,10/18/1993,13500.0,3000.0,,
GAD003297959,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,01/24/1986,,,,
GAD003298668,GA,002,HQ120,WRITTEN INFORMAL,S  ,12/30/1987,,,,
GAD981224488,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/10/2011,,,,
GAD033582461,GA,001,HQ110,VERBAL INFORMAL,S  ,11/16/1995,,,,
GAD033582461,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/11/1995,,,,
GAD033582461,GA,002,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,01/04/1995,,,,
GAD003271905,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,07/26/1995,,,,
GAD003271905,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/15/1992,,,,
GAD003273224,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/25/1994,,,,
GAD003273224,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/22/1994,,,,
GAD033842543,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/14/2000,,,,
GAD033842543,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/03/1999,,,,
GAD033842543,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/07/1998,,,,
GAD003278801,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/21/1999,,,,
GAD003279981,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/19/1993,,,,
GAD003280872,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/29/1992,,,,
GAD003281169,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/03/1984,,,,
GAD003281292,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/08/1984,,,,
GAD003282803,GA,014,HQ120,WRITTEN INFORMAL,S  ,04/10/1986,,,,
GAD003282803,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,08/27/1985,3500.0,3500.0,,
GAD003298684,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/07/1998,,,,
GAD003299526,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,09/20/1999,,,,
GAD003299526,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/22/1998,,,,
GAD003300506,GA,001,GA831,STATE RCRA TO STATE HSRA (STATE SUPERFUND),S  ,07/01/1994,,,,
GAD051011609,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,05/19/1994,,,,
GAD051011609,GA,001,HQ340,FINAL 3008(H) I.S. CA ORDER,S  ,09/30/1993,,,,
GAD051011609,GA,000,HQ310,FINAL 3008(A) COMPLIANCE ORDER,E  ,09/23/1993,182500.0,121750.0,,
GAD045326303,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/07/1989,,,,
GAD045832805,GA,010,HQ120,WRITTEN INFORMAL,S  ,10/27/1986,,,,
GAD045832805,GA,004,HQ120,WRITTEN INFORMAL,S  ,09/05/1985,,,,
GAD045832805,GA,002,HQ120,WRITTEN INFORMAL,S  ,07/12/1985,,,,
GAD049686926,GA,004,HQ120,WRITTEN INFORMAL,S  ,06/02/1988,,,,
GAD049686926,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/12/1984,,,,
GAD049714579,GA,000,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,09/30/1996,219000.0,,,
GAD041013657,GA,039,HQ120,WRITTEN INFORMAL,S  ,04/28/1987,,,,
GAD041013657,GA,035,HQ120,WRITTEN INFORMAL,S  ,08/18/1986,,,,
GAD000226571,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/04/1984,,,,
GAD000608000,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/07/1984,,,,
GAD042097261,GA,005,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,06/01/1987,750.0,750.0,,
GAR000008508,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/17/2011,,,,
GAD051021285,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/31/1991,,,,
GAD051033728,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/04/1987,,,,
GAD051034387,GA,038,HQ120,WRITTEN INFORMAL,S  ,07/02/1987,,,,
GAR000059279,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/15/2016,,,,
GAD003285665,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/14/1987,,,,
GAD003300506,GA,014,HQ120,WRITTEN INFORMAL,S  ,08/08/1983,,,,
GAD000828269,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/09/1993,,,,
GAD000828269,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/17/1992,,,,
GAR000061358,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/22/2011,,,,
GAD003275252,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/20/1993,,,,
GAD003275252,GA,002,HQ120,WRITTEN INFORMAL,S  ,05/24/1985,,,,
GAD042097261,GA,003,HQ120,WRITTEN INFORMAL,S  ,10/29/1986,,,,
GAD046910915,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/20/2000,,,,
GAD046910915,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/07/1984,,,,
GAD047590476,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,05/18/1995,,500.0,,
GAR000062935,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/29/2016,,,,
GAD047937982,GA,001,HQ110,VERBAL INFORMAL,S  ,03/24/1992,,,,
GAD047937982,GA,001,HQ110,VERBAL INFORMAL,S  ,03/17/1992,,,,
GAD003308335,GA,000,HQ120,WRITTEN INFORMAL,S  ,06/03/1991,,,,
GAD003308335,GA,011,HQ120,WRITTEN INFORMAL,S  ,03/29/1989,,,,
GAD003275971,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/28/1995,,,,
GAD000609800,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/03/1990,,,,
GAD000609891,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/30/1993,,,,
GAD008212409,GA,012,HQ120,WRITTEN INFORMAL,S  ,12/08/1983,,,,
GAD003308335,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/10/1984,,,,
GAD003292455,GA,001,HQ120,WRITTEN INFORMAL,S  ,03/20/1992,,,,
GAD003292455,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/07/1991,,,,
GAD046892824,GA,001,HQ120,WRITTEN INFORMAL,S  ,02/04/1991,,,,
GAD046893822,GA,002,HQ120,WRITTEN INFORMAL,S  ,03/06/1990,,,,
GAD046894838,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/30/1988,,,,
GAD046901427,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/09/1985,,,,
GAD057302002,GA,004,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,04/03/1987,,,,
GAD051008274,GA,002,HQ120,WRITTEN INFORMAL,S  ,10/01/1986,,,,
GA4170090001,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/10/2011,,,,
GAD009703349,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/13/1984,,,,
GAD033582461,GA,001,HQ120,WRITTEN INFORMAL,S  ,12/16/1993,,,,
GAD033582461,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/05/1992,,,,
GAD001700699,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/30/1995,,,,
GAD000616367,GA,004,HQ120,WRITTEN INFORMAL,S  ,11/15/1989,,,,
GAD000616565,GA,001,HQ120,WRITTEN INFORMAL,S  ,01/17/1995,,,,
GA7180000179,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/21/2007,,,,
GAD003308145,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/15/2011,,,,
GA7170023694,GA,055,HQ120,WRITTEN INFORMAL,S  ,04/12/1990,,,,
GA7170023694,GA,043,HQ120,WRITTEN INFORMAL,S  ,06/07/1988,,,,
GA7170023694,GA,042,HQ120,WRITTEN INFORMAL,S  ,03/04/1988,,,,
GAR000031682,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/18/2011,,,,
GAD981243868,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,12/17/2007,,,,
GAD981241300,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/31/2016,,,,
GAD000813691,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/11/2017,,,,
GAD070330576,GA,001,HQ120,WRITTEN INFORMAL,S  ,04/11/2017,,,,
GAR000029520,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/17/2017,,,,
GAR000034991,GA,001,HQ120,WRITTEN INFORMAL,E  ,08/31/2017,,,,
GAD981267305,GA,001,HQ120,WRITTEN INFORMAL,S  ,11/30/2017,,,,
GAR000041053,GA,001,HQ120,WRITTEN INFORMAL,S  ,06/28/2016,,,,
GAD984302117,GA,001,HQ120,WRITTEN INFORMAL,S  ,07/14/2017,,,,
GA0210020046,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2002,,,,
GAD981273659,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/27/2002,,,,
GAD003275252,GA,001,HQ120,WRITTEN INFORMAL,S  ,08/01/2002,,,,
GAD980709257,GA,001,HQ120,WRITTEN INFORMAL,S  ,09/23/2002,,,,
GAD984311860,GA,001,HQ120,WRITTEN INFORMAL,S  ,05/24/2002,,,,
GAD981223118,GA,001,HQ310,FINAL 3008(A) COMPLIANCE ORDER,S  ,02/19/2002,,200.0,,
GAR000026088,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,03/05/2001,,,,
GA0000575696,GA,001,HQ210,INITIAL 3008(A) COMPLIANCE,S  ,02/09/2001,,,,
GAD984321737,GA,001,HQ120,WRITTEN INFORMAL,S  ,10/16/2001,,,,
