CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,CHEMICAL ID W/O DASHES,CHEMICAL ID TYPE,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE NAME,SITE ADDRESS LINE1,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE STATE,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,WORKERS,MAX CONC CODE,MAXIMUM CONCENTRATION,RECYCLED,PHYSICAL FORM(S),C / C PROD CAT CODE,CONSUMER / COMMERCIAL PRODUCT CATEGORY,CONS / COMM PROD CAT OTHER DESC,C / C FC CODE,CONS / COMM FUNCTION CATEGORY,CONS / COMM FUNCT CAT OTHER DESC,JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC,CONS OR COMM USE,USED IN PROD FOR CHILDREN,C / C PV PCT,C / C MAX CONC CODE,C / C MAXIMUM CONCENTRATION,COMM WORKERS CODE,COMMERCIAL WORKERS
701204,"1,2,4-Butanetricarboxylic acid, 2-phosphono-",37971-36-1,37971361,CASRN,ZSCHIMMER&SCHWARZ,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31059,07-205-7511,,,,,,,,,ZSCHIMMER & SCHWARZ INC,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31061-6606,33.09227,-83.27805,07-205-7511,100608699,1.10E+11,325613 Surface Active Agent Manufacturing,Manufacture,,,,,Import,0,"240,625","240,625","277,750","283,250","185,625","1,000,000 Ð <10,000,000","10,000,000 Ð <50,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",No,"240,625",0,B1,0%,W3,25 Ð 49,M3,30% Ð < 60%,No,Liquid,CC121,Laundry detergent (unit-dose/granule),,F017,Anti-scaling agent,,,,,Both,No,10,M2,1% Ð < 30%,W3,25 Ð 49
701204,"1,2,4-Butanetricarboxylic acid, 2-phosphono-",37971-36-1,37971361,CASRN,ZSCHIMMER&SCHWARZ,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31059,07-205-7511,,,,,,,,,ZSCHIMMER & SCHWARZ INC,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31061-6606,33.09227,-83.27805,07-205-7511,100608699,1.10E+11,325613 Surface Active Agent Manufacturing,Manufacture,,,,,Import,0,"240,625","240,625","277,750","283,250","185,625","1,000,000 Ð <10,000,000","10,000,000 Ð <50,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",No,"240,625",0,B1,0%,W3,25 Ð 49,M3,30% Ð < 60%,No,Liquid,CC406,Liquid lubricants and greases,,F018,Corrosion inhibitor,,,,,Both,NKRA,4,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
716137,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)",40372-66-5,40372665,CASRN,Ecolab Inc,1 Ecolab Place,,St. Paul,Ramsey,MN,55102,00-615-4611,,,,,,,,,ECOLAB INC,261 HWY. 155 S.,,MCDONOUGH,HENRY COUNTY,GA,30253-6635,33.42506,-84.14986,06-142-3778,100605678,1.10E+11,325611 Soap And Other Detergent Manufacturing,Both,,,,,Manufacture,"164,339",0,"164,339","225,234","205,728","92,069","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,0,0,,,W5,100 Ð 499,M2,1% Ð < 30%,No,"Liquid, Other Solid",C105,Cleaning and Furnishing Care Products,,U031,Surface active agents,,,,,Commercial,No,26,M2,1% Ð < 30%,W7,"1,000 Ð 9,999"
716137,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)",40372-66-5,40372665,CASRN,Ecolab Inc,1 Ecolab Place,,St. Paul,Ramsey,MN,55102,00-615-4611,,,,,,,,,ECOLAB INC,261 HWY. 155 S.,,MCDONOUGH,HENRY COUNTY,GA,30253-6635,33.42506,-84.14986,06-142-3778,100605678,1.10E+11,325611 Soap And Other Detergent Manufacturing,Both,,,,,Manufacture,"164,339",0,"164,339","225,234","205,728","92,069","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,0,0,,,W5,100 Ð 499,M2,1% Ð < 30%,No,"Liquid, Other Solid",C106,Laundry and Dishwashing Products,,U031,Surface active agents,,,,,Commercial,No,74,M2,1% Ð < 30%,W8,"10,000+"
701205,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)",40372-66-5,40372665,CASRN,ZSCHIMMER&SCHWARZ,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31059,07-205-7511,,,,,,,,,ZSCHIMMER & SCHWARZ INC,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31061-6606,33.09227,-83.27805,07-205-7511,100608699,1.10E+11,325613 Surface Active Agent Manufacturing,Manufacture,,,,,Manufacture,"315,691",0,"315,691","214,366","254,653","215,287","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000",,0,0,B1,0%,W3,25 Ð 49,M3,30% Ð < 60%,No,Liquid,CC121,Laundry detergent (unit-dose/granule),,F017,Anti-scaling agent,,,,,Both,No,15,M2,1% Ð < 30%,W3,25 Ð 49
730262,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,117817,CASRN,"LG CHEM AMERICA, INC.","3475 PIEDMONT ROAD NE, SUITE 1200",,ATLANTA,Fulton,GA,30305,19-465-5882,LG CHEM LTD,"128, Yeoui-daero, Yeongdeungpo-gu",,Seoul,,7336,KS,69-512-8893,"LG CHEM AMERICA, INC.",3475 PIEDMONT RD NE,,ATLANTA,FULTON COUNTY,GA,30305,33.85001,-84.37549,19-465-5882,TSCA99702,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
730276,"1,2-Benzenedicarboxylic acid, 1,2-diisodecyl ester",26761-40-0,26761400,CASRN,"LG CHEM AMERICA, INC.","3475 PIEDMONT ROAD NE, SUITE 1200",,ATLANTA,Fulton,GA,30305,19-465-5882,LG CHEM LTD,"128, Yeoui-daero, Yeongdeungpo-gu",,Seoul,,7336,KS,69-512-8893,"LG CHEM AMERICA, INC.",3475 PIEDMONT RD NE,,ATLANTA,FULTON COUNTY,GA,30305,33.85001,-84.37549,19-465-5882,TSCA99702,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"<1,000,000","100,000 Ð <500,000","100,000 Ð <500,000","100,000 Ð <500,000",Yes,,0,B1,0%,W1,< 10,M2,1% Ð < 30%,No,Pellets or Large Crystals,,,,,,,,,,,,,,,,
712915,"1,2-Benzenedicarboxylic acid, 1,2-diisodecyl ester",26761-40-0,26761400,CASRN,"LG HAUSY AMERICA, INC.",310 LG DRIVE,,ADAIRSVILLE,BARTOW,GA,30103,14-912-0367,,,,,,,,,LG HAUSYS AMERICA INC,310 LG DR SE,,ADAIRSVILLE,BARTOW,GA,30103,34.4251,-84.9227,14-912-0367,TSCA124002,1.10E+11,325211 Plastics Material And Resin Manufacturing,Import,,,,,Import,0,"26,223","26,223","15,774","6,880","2,123","<1,000,000","100,000 Ð <500,000","100,000 Ð <500,000","100,000 Ð <500,000",No,"26,223",0,B1,0%,W5,100 Ð 499,M3,30% Ð < 60%,No,Liquid,,,,,,,,,,,,,,,,
706845,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,28553120,CASRN,"COLONIAL GROUP, INC.",PO BOX 576,101 North Lathrop Ave,SAVANNAH,Chatham,GA,31402,80-837-6735,,,,,,,,,COLONIAL CHEMICAL SOLUTIONS INC,916 W LATHROP,,SAVANNAH,,GA,31402,32.09613,-81.12346,11-004-2897,TSCA7061,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,,0,0,0,0,0,"132,276","50,000,000 Ð <100,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",,0,0,,,,,,,,,,,,,,,,,,,,,,,,
712910,"1,2-Diazenedicarboxamide",123-77-3,123773,CASRN,"LG HAUSY AMERICA, INC.",310 LG DRIVE,,ADAIRSVILLE,BARTOW,GA,30103,14-912-0367,,,,,,,,,LG HAUSYS AMERICA INC,310 LG DR SE,,ADAIRSVILLE,BARTOW,GA,30103,34.4251,-84.9227,14-912-0367,TSCA124002,1.10E+11,325211 Plastics Material And Resin Manufacturing,Import,,,,,Import,0,"29,768","29,768","28,731","16,538",0,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <20,000,000",No,"29,768",0,B1,0%,W5,100 Ð 499,M3,30% Ð < 60%,No,Liquid,,,,,,,,,,,,,,,,
707939,"1,2-Diazenedicarboxamide",123-77-3,123773,CASRN,MOHAWK INDUSTRIES INC,160 S Industrial Blvd,,Calhoun,Gordon,GA,30701,61-275-7070,,,,,,,,,IVC US,101 IVC DR,,DALTON,WHITFIELD,GA,30721,34.71709,-84.94529,16-528-6738,TSCA10054593,1.10E+11,326192 Resilient Floor Covering Manufacturing,Import,,,,,Import,0,"396,000","396,000","360,000","360,000",0,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <20,000,000",No,"396,000",0,B1,0%,W1,< 10,M5,90% +,No,Dry Powder,C101,Floor Coverings,,F068,"Propellants, non-motive (blowing agents)",,,,,Both,No,100,M1,< 1%,W1,< 10
741451,"1,2-Diazenedicarboxamide",123-77-3,123773,CASRN,"Otsuka Chemical America, Inc.",100 The Lakes Parkway,,Griffin,Spalding,GA,30224,07-977-1777,OTSUKA CHEMICAL CO,"3-2-27, Ote-Dori,",,Chuo-Ku,,540-0021,JA,69-890-0458,OTSUKA CHEMICAL AMERICA INC.,100 THE LAKES PARKWAY,,GRIFFIN,SPALDING COUNTY,GA,30224,33.234931,-84.213673,07-977-1777,TSCA115896,1.10E+11,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,Import,0,"197,038","197,038","112,594","168,890",0,"1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <10,000,000","1,000,000 Ð <20,000,000",Yes,,0,B1,0%,W2,10 Ð 24,M4,60% Ð < 90%,No,Dry Powder,,,,,,,,,,,,,,,,
738280,"1,2-Ethanediamine",107-15-3,107153,CASRN,"Tosoh Specialty Chemicals USA, Inc.",1720 Windward Concourse,Suite 125,Alpharetta,United States,GA,30005,80-981-0059,,,,,,,,,TOSOH SPECIALTY CHEMICALS,1720 WINDWARD CON,SUITE 125,ALPHARETTA,FORSYTH COUNTY,GA,30005,34.10241,-84.24078,80-981-0059,TSCA118181,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"100,000,000 Ð <1,000,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <1,000,000,000","100,000,000 Ð <1,000,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
741313,"1,2-Ethanediamine, hydriodide (1:2)",5700-49-2,5700492,CASRN,AJAY NORTH AMERICA LLC,1400 INDUSTRY ROAD,4000 INDUSTRY ROAD,POWDER SPRINGS,Cobb,GA,30127,06-142-5104,,,,,,,,,AJAY NORTH AMERICA LLC,1400 INDUSTRY RD,,POWDER SPRINGS,COBB COUNTY,GA,30127,33.867778,-84.646444,06-142-5104,TSCA10050732,1.10E+11,325180 Other Basic Inorganic Chemical Manufacturing,Both,,,,,Manufacture,"550,841",0,"550,841","500,932","416,716","427,448","801,606","3,381,582","729,966","761,578",,0,"56,217",B1,0%,W1,< 10,M5,90% +,Yes,Dry Powder,,,,,,,,,,,,,,,,
738282,"1,2-Ethanediamine, N1-(2-aminoethyl)-",111-40-0,111400,CASRN,"Tosoh Specialty Chemicals USA, Inc.",1720 Windward Concourse,Suite 125,Alpharetta,United States,GA,30005,80-981-0059,,,,,,,,,TOSOH SPECIALTY CHEMICALS,1720 WINDWARD CON,SUITE 125,ALPHARETTA,FORSYTH COUNTY,GA,30005,34.10241,-84.24078,80-981-0059,TSCA118181,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","50,000,000 Ð <100,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
738285,"1,2-Ethanediamine, N1-(2-aminoethyl)-N2-[2-[(2-aminoethyl)amino]ethyl]-",112-57-2,112572,CASRN,"Tosoh Specialty Chemicals USA, Inc.",1720 Windward Concourse,Suite 125,Alpharetta,United States,GA,30005,80-981-0059,,,,,,,,,TOSOH SPECIALTY CHEMICALS,1720 WINDWARD CON,SUITE 125,ALPHARETTA,FORSYTH COUNTY,GA,30005,34.10241,-84.24078,80-981-0059,TSCA118181,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000",Yes,,"3,527",B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
712679,"1,2-Ethanediamine, N1,N1,N2,N2-tetramethyl-",110-18-9,110189,CASRN,Italmatch USA Corporation,5544 Oakdale Road SE,,Smyrna,Cobb,GA,30082,07-909-7066,ITALMATCH CHEMICALS SPA,VIA MAGAZZINI DEL COTONE 17,,GENOVA,,16128,IT,56-513-2532,ITALMATCH USA CORPORATION,5544 OAKDALE ROAD SE,,SMYRNA,COBB COUNTY,GA,30082,33.819282,-84.500549,07-909-7066,TSCA10068759,1.10E+11,325180 Other Basic Inorganic Chemical Manufacturing,Import,325199 All Other Basic Organic Chemical Manufacturing,Import,,,Import,0,"260,000","260,000","84,657","395,064",0,"4,470,434","4,169,476","3,871,437","2,774,998",No,"260,000",0,B1,0%,W3,25 Ð 49,M5,90% +,No,,,,,,,,,,,,,,,,,
738284,"1,2-Ethanediamine, N1,N2-bis(2-aminoethyl)-",112-24-3,112243,CASRN,"Tosoh Specialty Chemicals USA, Inc.",1720 Windward Concourse,Suite 125,Alpharetta,United States,GA,30005,80-981-0059,,,,,,,,,TOSOH SPECIALTY CHEMICALS,1720 WINDWARD CON,SUITE 125,ALPHARETTA,FORSYTH COUNTY,GA,30005,34.10241,-84.24078,80-981-0059,TSCA118181,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000","10,000,000 Ð <50,000,000",Yes,,"7,055",B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
738290,"1,2-Ethanediamine, N1-[2-(dimethylamino)ethyl]-N1,N2,N2-trimethyl-",3030-47-5,3030475,CASRN,"Tosoh Specialty Chemicals USA, Inc.",1720 Windward Concourse,Suite 125,Alpharetta,United States,GA,30005,80-981-0059,,,,,,,,,TOSOH SPECIALTY CHEMICALS,1720 WINDWARD CON,SUITE 125,ALPHARETTA,FORSYTH COUNTY,GA,30005,34.10241,-84.24078,80-981-0059,TSCA118181,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
706615,"1,2-Ethanediol",107-21-1,107211,CASRN,Porsche Cars North America Inc.,One Porsche Drive,,Atlanta,Fulton,GA,30354,07-970-4731,DR ING H C F PORSCHE AG,Porscheplatz 1,,Stuttgart,,,GM,07-970-4731,"PORSCHE CARS NORTH AMERICA, INC.",1 PORSCHE DR,,ATLANTA,FULTON COUNTY,GA,30354,33.652249,-84.398874,07-970-4731,TSCA10042399,1.10E+11,423110 Automobile And Other Motor Vehicle Merchant Wholesalers,Import,,,,,Import,0,"132,573","132,573","145,166","138,143","138,729","5,000,000,000 Ð <10,000,000,000","5,000,000,000 Ð <10,000,000,000","5,000,000,000 Ð <10,000,000,000","1,000,000,000 Ð <5,000,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,CC110,All-purpose liquid spray cleaner,,F073,Cleaning agent,,,,,Both,No,5,M2,1% Ð < 30%,W7,"1,000 Ð 9,999"
706615,"1,2-Ethanediol",107-21-1,107211,CASRN,Porsche Cars North America Inc.,One Porsche Drive,,Atlanta,Fulton,GA,30354,07-970-4731,DR ING H C F PORSCHE AG,Porscheplatz 1,,Stuttgart,,,GM,07-970-4731,"PORSCHE CARS NORTH AMERICA, INC.",1 PORSCHE DR,,ATLANTA,FULTON COUNTY,GA,30354,33.652249,-84.398874,07-970-4731,TSCA10042399,1.10E+11,423110 Automobile And Other Motor Vehicle Merchant Wholesalers,Import,,,,,Import,0,"132,573","132,573","145,166","138,143","138,729","5,000,000,000 Ð <10,000,000,000","5,000,000,000 Ð <10,000,000,000","5,000,000,000 Ð <10,000,000,000","1,000,000,000 Ð <5,000,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,CC980,Other (specify),automotive aftermarket,NKRA,Not Known or Reasonably Ascertainable,,,,,Both,No,95,M5,90% +,W7,"1,000 Ð 9,999"
723341,"1,2-Ethanediol",107-21-1,107211,CASRN,Solvay Holding Inc.,504 Carnegie Center,,Princeton,Mercer,NJ,8540,87-474-8937,SOLVAY SA,"RUE DE RANSBEEK, 310",1120 Brussels,Brussels,,,BE,37-000-9086,RHODIA INC,577 BANKHEAD HWY.,,WINDER,BARROW,GA,30680,33.993333,-83.765,61-466-8598,TSCA4240,1.10E+11,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,Manufacture,CBI,0,CBI,CBI,CBI,CBI,"5,000,000,000 Ð <10,000,000,000","5,000,000,000 Ð <10,000,000,000","5,000,000,000 Ð <10,000,000,000","1,000,000,000 Ð <5,000,000,000",No,CBI,CBI,B1,0%,W4,50 Ð 99,M5,90% +,Yes,Liquid,,,,,,,,,,,,,,,,
718603,"1,2-Ethanediol, 1-formate",628-35-3,628353,CASRN,MFG CHEMICAL INC.,1804 Kimberly Park Drive,,DALTON,Whitfield,GA,30720,78-938-0354,,,,,,,,,MFG CHEMICAL INC CALLAHAN ROAD,117 CALLAHAN RD,,DALTON,,GA,30721-9006,34.711969,-84.973554,78-938-0354,TSCA4977,1.10E+11,325613 Surface Active Agent Manufacturing,Manufacture,,,,,Manufacture,"1,992,531",0,"1,992,531","3,222,112","2,339,555","1,384,215","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000",No,0,0,NKRA,Not Known or Reasonably Ascertainable,W1,< 10,M4,60% Ð < 90%,No,Liquid,,,,,,,,,,,,,,,,
701217,"1,2-Ethanediol, 1-formate",628-35-3,628353,CASRN,ZSCHIMMER&SCHWARZ,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31059,07-205-7511,,,,,,,,,ZSCHIMMER & SCHWARZ INC,70 GA HWY 22 W,,MILLEDGEVILLE,BALDWIN,GA,31061-6606,33.09227,-83.27805,07-205-7511,100608699,1.10E+11,325613 Surface Active Agent Manufacturing,Manufacture,,,,,Manufacture,"54,844",0,"54,844","70,034","55,715","53,794","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000","1,000,000 Ð <20,000,000",,0,0,B1,0%,W3,25 Ð 49,M4,60% Ð < 90%,No,Liquid,,,,,,,,,,,,,,,,
711405,"1,2-Propanediol",57-55-6,57556,CASRN,Solvay Holding Inc.,504 Carnegie Center,,Princeton,Mercer,NJ,8540,87-474-8937,SOLVAY S A,"RUE DE RANSBEEK, 310",,Brussels,,1120,BE,37-000-9086,"SOLVAY SPECIALTY POLYMERS USA, LLC",4500 MCGINNIS FERRY RD,,ALPHARETTA,FORSYTH COUNTY,GA,30005,34.10247,-84.21736,09-473-1705,TSCA88707,1.10E+11,325211 Plastics Material And Resin Manufacturing,,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000","1,000,000,000 Ð <5,000,000,000",Yes,,CBI,B1,0%,W1,< 10,M2,1% Ð < 30%,No,Liquid,C301,Food Packaging,,U010,Finishing agents,,,,,Both,No,NKRA,M1,< 1%,NKRA,Not Known or Reasonably Ascertainable
710495,"1,3,5,7-Tetraazatricyclo[3.3.1.13,7]decane",100-97-0,100970,CASRN,"HighChem America,Inc.",1325 Satellite Blvd Suite 1505,,Suwanee,Gwinnett,GA,30024,07-991-0728,,,,,,,,,"HIGHCHEM AMERICA,INC.",1325 SATELLITE BLVD NW,SUITE 1505,SUWANEE,GWINNETT COUNTY,GA,30024,34.007766,-84.074478,07-991-0728,TSCA10054860,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,425120 Wholesale Trade Agents And Brokers,Import,,,,CBI,CBI,CBI,0,0,CBI,"50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,,F021,Hardener,,,,,Commercial,No,NKRA,NKRA,Not Known or Reasonably Ascertainable,NKRA,Not Known or Reasonably Ascertainable
708153,"1,3,5,7-Tetraazatricyclo[3.3.1.13,7]decane",100-97-0,100970,CASRN,Michelin North America,One Parkway South,,Greenville,Greenville,SC,29615,06-505-2011,,,,,,,,,TREAD TECHNOLOGIES CO,12170 LOCHRIDGE BOULEVARD,,COVINGTON,NEWTON,GA,30014-4944,33.60547,-83.82256,04-469-1848,TSCA124150,1.10E+11,326211 Tire Manufacturing (Except Retreading),Import,,,,,Import,0,"36,755","36,755",CBI,CBI,CBI,"50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000",No,"36,755",0,,,W5,100 Ð 499,M1,< 1%,Yes,Other Solid,CC304,Other articles with routine direct contact during normal use including rubber articles; plastic articles (hard),,F999,Other,rubber component,,,,Commercial,No,99,M1,< 1%,W7,"1,000 Ð 9,999"
708153,"1,3,5,7-Tetraazatricyclo[3.3.1.13,7]decane",100-97-0,100970,CASRN,Michelin North America,One Parkway South,,Greenville,Greenville,SC,29615,06-505-2011,,,,,,,,,TREAD TECHNOLOGIES CO,12170 LOCHRIDGE BOULEVARD,,COVINGTON,NEWTON,GA,30014-4944,33.60547,-83.82256,04-469-1848,TSCA124150,1.10E+11,326211 Tire Manufacturing (Except Retreading),Import,,,,,Import,0,"36,755","36,755",CBI,CBI,CBI,"50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000","50,000,000 Ð <100,000,000",No,"36,755",0,,,W5,100 Ð 499,M1,< 1%,Yes,Other Solid,CC980,Other (specify),waste to energy,F031,Fuel,,,,,Commercial,No,1,M1,< 1%,W3,25 Ð 49
732851,"1,3,5-Triazin-2(1H)-one, 4,6-dichloro-, sodium salt (1:1)",2736-18-7,2736187,CASRN,AlzChem LLC,11390 Old Roswell Road,Ste. 124,Alpharetta,Cobb,GA,30009,79-903-9487,,,,,,,,,ALZCHEM LLC,680 VILLAGE TRACE,"BLDG. 20, STE A",MARIETTA,COBB COUNTY,GA,30067,33.9513,-84.4145,79-903-9487,TSCA122987,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,Import,0,"48,889","48,889","57,667","44,445","62,223","<1,000,000","<1,000,000","<1,000,000","<1,000,000",Yes,,0,B1,0%,W1,< 10,M5,90% +,No,Liquid,,,,,,,,,,,,,,,,
730275,"1,3,5-Triazine, 2,4,6-tris(2,4,6-tribromophenoxy)-",25713-60-4,25713604,CASRN,"LG CHEM AMERICA, INC.","3475 PIEDMONT ROAD NE, SUITE 1200",,ATLANTA,Fulton,GA,30305,19-465-5882,LG CHEM LTD,"128, Yeoui-daero, Yeongdeungpo-gu",,Seoul,,7336,KS,69-512-8893,"LG CHEM AMERICA, INC.",3475 PIEDMONT RD NE,,ATLANTA,FULTON COUNTY,GA,30305,33.85001,-84.37549,19-465-5882,TSCA99702,1.10E+11,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,Import,CBI,CBI,CBI,CBI,CBI,CBI,"25,000 Ð <100,000","100,000 Ð <500,000","<1,000,000","<1,000,000",Yes,,0,B1,0%,W1,< 10,M2,1% Ð < 30%,No,Pellets or Large Crystals,,,,,,,,,,,,,,,,
702676,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione",108-80-5,108805,CASRN,"BIO-LAB, INC.",PO BOX 300002,,LAWRENCEVILLE,Gwinnett,GA,30049-1002,00-328-6218,,,,,,,,,BIO LAB INCORPORATED,1700 OLD COVINGTON HIGHWAY SOUTHWEST,,CONYERS,ROCKDALE,GA,30012-3996,33.671111,-84.045278,00-830-5928,TSCA123245,1.10E+11,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,Import,0,"2,858,940","2,858,940","3,585,110","2,791,672","2,408,019","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000","100,000,000 Ð <250,000,000",No,0,0,B1,0%,W5,100 Ð 499,M5,90% +,No,Dry Powder,C107,Water Treatment Products,,U999,Other (specify),chlorine stabilizer,,,,Consumer,No,100,M5,90% +,NKRA,Not Known or Reasonably Ascertainable
