amenity_key,google_type,place_id,name,lat,lon,types,vicinity,business_status
national_big_box_store,department_store,ChIJ594yKBA99YgRstEOEhemsiE,Walmart Supercenter,33.8674482,-84.6363037,department_store|hardware_store|electronics_store|bakery|grocery_or_supermarket|clothing_store|furniture_store|home_goods_store|food|store|point_of_interest|establishment,"6520 Earnest, Ernest W Barrett Parkway Southwest, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJd5cyZyoW9YgRYZeRYRYb6mw,Walgreens,33.9047896,-84.6048996,drugstore|convenience_store|clothing_store|health|store|food|point_of_interest|establishment,"1733 Macland Road, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJLcxSQ7I89YgR9dw8N2m8umM,Walgreens,33.86389599999999,-84.6763931,drugstore|convenience_store|clothing_store|health|store|food|point_of_interest|establishment,"1070 Richard D Sailors Parkway, Powder Springs",OPERATIONAL
retail_store,clothing_store,ChIJ3S9xwmk99YgR7EXxVvKFk2s,Style & Convenience,33.8814019,-84.6196336,clothing_store|store|point_of_interest|establishment,"2325 Powder Springs Road Southwest Suite 200, Marietta",CLOSED_TEMPORARILY
retail_store,clothing_store,ChIJ92MrUro89YgRjZNZ2jpi9F8,CVS,33.9030285,-84.6720624,drugstore|convenience_store|clothing_store|health|store|food|point_of_interest|establishment,"2091 Lost Mountain Road, Powder Springs",OPERATIONAL
retail_store,clothing_store,ChIJ4c0KROI99YgRs01t8Z1ZwZ4,Kay & kay Fashion,33.8863754,-84.6349988,clothing_store|store|point_of_interest|establishment,"2837 Galahad Way, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJ1b0s8vQ99YgRJQnrliPtkBY,Just A Plant Room,33.920334,-84.6423327,clothing_store|store|point_of_interest|establishment,"1393 Wynford Gate South West, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJadFdaSs99YgRUpTB-6kxpNQ,ScrubFit,33.8768148,-84.6535625,clothing_store|store|point_of_interest|establishment,"3419 Macedonia Road, Powder Springs",OPERATIONAL
retail_store,clothing_store,ChIJG4893IE99YgRGHrYt1AsqAs,ROC Real Outdoor Country,33.8822455,-84.6688348,clothing_store|store|point_of_interest|establishment,"NA, Powder Springs",OPERATIONAL
retail_store,clothing_store,ChIJof40jwc99YgRAHlk_ZK9f8Y,Nicole JD Fashions International,33.9071509,-84.6193566,clothing_store|store|point_of_interest|establishment,"1975 Carithers Way, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJG4x02JQ99YgRFNxT9MY22CI,Atlanta State of Mind,33.8835661,-84.6193873,clothing_store|store|point_of_interest|establishment,"2200 Powder Springs Road Southwest, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJ_ZBgLkg99YgR8mtvk6bAuDY,Closet Crush Boutique,33.8816073,-84.6195993,clothing_store|store|point_of_interest|establishment,"2325 Powder Springs Road Southwest Suite 200, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJofASVykW9YgRzSvxTMQnI0Y,Boutique La Jarochita LLC,33.8812956,-84.6197762,clothing_store|jewelry_store|store|point_of_interest|establishment,"2325 Powder Springs Road Southwest Suite 700, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJhfNJbwk99YgR2l9m04ic4Y0,Couturebyadeola empire,33.88736839999999,-84.6151848,clothing_store|store|point_of_interest|establishment,"Powder Springs Road Southwest, Mableton",OPERATIONAL
retail_store,clothing_store,ChIJ8_Ita-cLlVQRMIdP6noYolE,Alabaster Bridal Alterations,33.8800935,-84.6202358,clothing_store|store|point_of_interest|establishment,"2365 Powder Springs Road Southwest STE 1201, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJBW7drw899YgRafYGZJTtY30,Special Teez ATL,33.8752944,-84.6749629,clothing_store|store|point_of_interest|establishment,"3217 New Macland Road, Powder Springs",OPERATIONAL
retail_store,clothing_store,ChIJdXzmKAA99YgRs1UVikWFWHc,Closet do bebê importados,33.8761356,-84.6185144,clothing_store|store|point_of_interest|establishment,"2291 Perch Trce Southwest, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJs5er-oY6RIoRs8z2RQZ2lI4,Completed Visions LLC,33.9137331,-84.606413,clothing_store|store|point_of_interest|establishment,"1587 Early Winter Drive Northwest, Marietta",OPERATIONAL
retail_store,clothing_store,ChIJbbI2kZU99YgRHm2iHbNT0Sk,huzz headquarters,33.8749063,-84.6876462,clothing_store|store|point_of_interest|establishment,"4543 Aladdin Court, Powder Springs",OPERATIONAL
retail_store,clothing_store,ChIJD2l_JMA99YgRA90xV_LFC8o,Price and Privilege,33.8643045,-84.6741459,clothing_store|store|point_of_interest|establishment,"3721 New Macland Road STE 200-1020, Powder Springs",OPERATIONAL
retail_store,clothing_store,ChIJm8E3MUI99YgRaUHHpHtCmkY,Kustom Dripp,33.8643045,-84.6741459,clothing_store|store|point_of_interest|establishment,"3721 New Macland Road Ste 200-318, Powder Springs",CLOSED_TEMPORARILY
retail_store,home_goods_store,ChIJqbOG76089YgRv5dMaHxjcWU,The Home Depot,33.8649796,-84.6780936,hardware_store|furniture_store|home_goods_store|store|point_of_interest|establishment,"1062 Richard D Sailors Parkway, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJVQKFYLc99YgRpPcE0i6pb1I,Innovative Art & Decor,33.9212667,-84.6383144,art_gallery|furniture_store|home_goods_store|store|point_of_interest|establishment,"2893 Wynford Way, Marietta",CLOSED_TEMPORARILY
retail_store,home_goods_store,ChIJO5NfA5o99YgR-2sC3Mqck0s,Design Resources,33.9128491,-84.6213336,general_contractor|home_goods_store|store|point_of_interest|establishment,"1653 Westport Lane, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJG8PONTA99YgR_Pq8r1ldMv8,Walmart Garden Center,33.8674482,-84.6363037,general_contractor|furniture_store|home_goods_store|store|point_of_interest|establishment,"6520 Earnest, Ernest W Barrett Parkway Southwest, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJfwDLiBI89YgRWs4NdTCce4M,I.H.S. In Home Services,33.9295914,-84.6786498,general_contractor|home_goods_store|store|point_of_interest|establishment,"1201 Embassy Court, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJ0SwgTA089YgRKDfdoznq_3I,The Sublime Vine,33.9274076,-84.6799069,home_goods_store|store|point_of_interest|establishment,"4224 Honey Creek Way, Powder Springs",CLOSED_TEMPORARILY
retail_store,home_goods_store,ChIJBXDOwSwx9YgRedj6qmjro30,Two Brother's Quality Painting,33.92126949999999,-84.6874828,general_contractor|home_goods_store|store|point_of_interest|establishment,"4680 Lost Mountain Drive, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJAbvPGLI89YgRtJ0d9dcjC5Q,Garden Center at The Home Depot,33.8654446,-84.6773805,general_contractor|furniture_store|home_goods_store|store|point_of_interest|establishment,"Home Depot, 1062 Richard D Sailors Parkway, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJu-e6pbs89YgRpkEiMRWgDvQ,Antique Mall Treasure Hunt,33.875201,-84.674968,home_goods_store|store|point_of_interest|establishment,"3217 New Macland Road, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJu1BotDA99YgRJZ2gR660REA,Walmart Photo Center,33.8674482,-84.6363037,electronics_store|home_goods_store|store|point_of_interest|establishment,"6520 Earnest, Ernest W Barrett Parkway Southwest, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJ4yOqZVU99YgRQV4TL_RjvTE,CVS Photo,33.9030285,-84.6720624,electronics_store|home_goods_store|store|point_of_interest|establishment,"2091 Lost Mountain Road, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJjwX6eGo99YgRREafvyW_ySQ,TikTrend Co.,33.9187257,-84.6370248,home_goods_store|store|point_of_interest|establishment,"1224 Wynford Colony South West, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJbx4Jub899YgR3NnJ9Jsqo1g,World fast flooring llc,33.885342,-84.622698,general_contractor|furniture_store|home_goods_store|store|point_of_interest|establishment,"2355 Horseshoe Bend Road, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJDxAf4vA99YgRfWGXm1cdKKw,Furniture city gallery,33.8830192,-84.6203121,furniture_store|home_goods_store|store|point_of_interest|establishment,"2200 Powder Springs Road Southwest #156, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJDWjNFQ099YgRlsTTdH4OUZM,"Kalid's Bargain$ Mattresses,Furniture & More",33.8829697,-84.6201793,furniture_store|home_goods_store|store|point_of_interest|establishment,"2200 Powder Springs Road Southwest #156, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJLehSV_A99YgRE2BUtq6lLJQ,Resale-A-Lot,33.8752944,-84.6749629,home_goods_store|store|point_of_interest|establishment,"3217 New Macland Road booth D3, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJAe0k5XgX9YgRkIAr1ByO-uI,LION KING REMODELING LLC,33.904251,-84.6093791,painter|general_contractor|home_goods_store|store|point_of_interest|establishment,"1831 Macland Road, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJ16CXc-499YgRLWNKb114Pq8,Walmart Business Center,33.8674482,-84.6363037,electronics_store|furniture_store|home_goods_store|store|point_of_interest|establishment,"6520 Ernest W Barrett Parkway Southwest, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJ609JsjE99YgRI4MeTHjqHag,Outdoor Living,33.8666557,-84.6356264,furniture_store|home_goods_store|store|point_of_interest|establishment,United States,OPERATIONAL
retail_store,home_goods_store,ChIJN-FuzFkR9YgR91rqiw8iJeQ,"Mattress by Appointment, Atlanta North - Marietta",33.9003635,-84.6072105,furniture_store|home_goods_store|store|point_of_interest|establishment,"1812 Powder Springs Road Southwest #1103, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJeyMmYSoW9YgRWZ3GNj6N8bQ,Walgreens Photo,33.9049462,-84.6047861,electronics_store|home_goods_store|store|point_of_interest|establishment,"1733 Macland Road, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJiQWh9Lk99YgRjVR8EuEy1R8,Sherwin-Williams Paint Store,33.866175,-84.6272406,home_goods_store|store|point_of_interest|establishment,"3592 Marathon Circle, Austell",OPERATIONAL
retail_store,home_goods_store,ChIJh_UwsrM89YgRbU3kumKm47Y,Walgreens Photo,33.8639079,-84.6764126,electronics_store|home_goods_store|store|point_of_interest|establishment,"1070 Richard D Sailors Parkway, Powder Springs",OPERATIONAL
retail_store,home_goods_store,ChIJ1-dUmh4X9YgRRkRlG4tQE_A,Kandy Scents,33.9026572,-84.5980201,home_goods_store|store|point_of_interest|establishment,"429 Winston Road Southwest, Marietta",OPERATIONAL
retail_store,home_goods_store,ChIJ9yEDc68j9YgRS0hFTy5e044,Heirloom antiques and art gallery,33.8593568,-84.6708163,home_goods_store|store|point_of_interest|establishment,"4004 Powder Springs Road, Powder Springs",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJW_r5cIA99YgRwy-rYeJv-a4,Publix Super Market at Macland Pointe Shopping Center,33.9034163,-84.6069504,supermarket|florist|bakery|liquor_store|grocery_or_supermarket|store|point_of_interest|food|establishment,"1750 Powder Springs Road Southwest, Marietta",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJ-QVkPrM89YgR3BRF3Ayrwd0,Publix Super Market at Powder Springs,33.8644627,-84.6740781,supermarket|florist|bakery|liquor_store|grocery_or_supermarket|store|point_of_interest|food|establishment,"3721 New Macland Road #300, Powder Springs",OPERATIONAL
grocery_store,grocery_or_supermarket,ChIJeZIhI0o99YgRa7ROKxBlHHM,Lidl,33.86709,-84.62895,grocery_or_supermarket|supermarket|store|point_of_interest|food|establishment,"2641 Powder Springs Road Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJNz0pbikW9YgRQfyrfzJc4MA,Subway,33.9089075,-84.6020003,meal_takeaway|restaurant|point_of_interest|food|establishment,"1690 Powder Springs Road Southwest Unit 12, Marietta",OPERATIONAL
restaurant,restaurant,ChIJJWZE4mk99YgRWQZpKg4cQjg,Little Caesar's Pizza,33.88122049999999,-84.6197366,meal_delivery|meal_takeaway|restaurant|point_of_interest|food|establishment,"2325 Powder Springs Road Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJ47kAxysW9YgR3ZA7SBn1kt4,Starbucks,33.905992,-84.602581,cafe|store|restaurant|point_of_interest|food|establishment,"Battlefield Village, 1721 Powder Springs Road Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJy_We8ok89YgR9fi1xlV8pq8,Subway,33.9038118,-84.6745193,meal_takeaway|restaurant|point_of_interest|food|establishment,"4150 Macland Road Suite 215, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJtyF_O4o89YgR54fwWMwPwZ0,Dunkin',33.90293090000001,-84.6732949,bakery|cafe|meal_takeaway|store|restaurant|point_of_interest|food|establishment,"4100 Macland Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJidbO94k89YgRh4p8iytKNAk,Marco's Pizza,33.90381000000001,-84.674076,meal_delivery|meal_takeaway|restaurant|point_of_interest|food|establishment,"4150 Macland Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJObHNHXU99YgRbZJ6LGcTj3g,RaceTrac,33.8998014,-84.6252373,gas_station|convenience_store|liquor_store|cafe|meal_takeaway|store|restaurant|point_of_interest|food|establishment,"2491 Macland Road, Marietta",OPERATIONAL
restaurant,restaurant,ChIJ62vWuCsW9YgRCCRe_1TDzZA,Domino's Pizza,33.9058449,-84.6025562,meal_delivery|meal_takeaway|restaurant|point_of_interest|food|establishment,"1721 Powder Springs Road Southwest Ste 104 Ste 104, Marietta",OPERATIONAL
restaurant,restaurant,ChIJj4YejDE99YgR1hCfbD2aC9U,Bojangles,33.865007,-84.634393,restaurant|meal_takeaway|point_of_interest|food|establishment,"2745 Powder Springs Road Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJx3dXIjc99YgRU_5M5vgnUtk,Waffle House,33.8672254,-84.631062,meal_takeaway|restaurant|point_of_interest|food|establishment,"2661 Powder Springs Road, Marietta",OPERATIONAL
restaurant,restaurant,ChIJf5RONEg99YgRfwu-2SxGUb8,Casa Grande Bar and Grill,33.86675099999999,-84.625898,restaurant|point_of_interest|food|establishment,"2810 East-West Connector, Austell",OPERATIONAL
restaurant,restaurant,ChIJ09bAGUg99YgR8y_-B7ds9hk,Smoothie King,33.86716179999999,-84.6248165,meal_delivery|store|health|restaurant|point_of_interest|food|establishment,"2480 East-West Connector Ste. 340, Austell",OPERATIONAL
restaurant,restaurant,ChIJxX_SQa0i9YgRvIqJY-yM7hI,McDonald's,33.8656807,-84.6260025,cafe|store|restaurant|point_of_interest|food|establishment,"3677 Marathon Circle, Austell",OPERATIONAL
restaurant,restaurant,ChIJezlRJ0sj9YgRvCEtz2LTNvU,KFC,33.8592922,-84.6713908,restaurant|point_of_interest|food|establishment,"4022 Powder Springs Road Southwest, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJHzKSZ7o89YgRwvOrLbTJuPs,Pizza Hut,33.8752013,-84.6743127,meal_delivery|meal_takeaway|restaurant|point_of_interest|food|establishment,"3217 New Macland Road Ste 150, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJeZmHiLQ89YgRyEYBVxmO7DY,Wendy's,33.8626941,-84.6735956,restaurant|point_of_interest|food|establishment,"1110 Richard D Sailors Parkway, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJy_We8ok89YgRLcF0Rd8ogI8,Long River Chinese Cuisine,33.90367119999999,-84.6744308,meal_delivery|restaurant|point_of_interest|food|establishment,"4150 Macland Road # 220, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJy_We8ok89YgRTADqXmx0MR0,Mi Mexico Mexican Restaurant,33.9038013,-84.6739534,restaurant|point_of_interest|food|establishment,"4150 Macland Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJ_XjgKUg99YgR_Sfc8vyN2mQ,Oriental Cafe Sushi Bar & Chinese Cuisine,33.8672123,-84.6278227,restaurant|point_of_interest|food|establishment,"2860 East-West Connector #101, Austell",OPERATIONAL
restaurant,restaurant,ChIJNQfmVCoW9YgR-IJQT0sPx98,Chick-fil-A,33.9046772,-84.603524,restaurant|point_of_interest|food|establishment,"2005 Macland Crossing Circle Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJNz0pbikW9YgRuSxvrjcyLxE,House of Lu III,33.90729099999999,-84.6028619,meal_delivery|restaurant|point_of_interest|food|establishment,"1690 Powder Springs Road Southwest #108, Marietta",OPERATIONAL
restaurant,restaurant,ChIJd_xZ_DY99YgRJ6E9es5xaf0,A Taste of Asia,33.8664164,-84.6293629,meal_takeaway|restaurant|point_of_interest|food|establishment,"2667 Powder Springs Road Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJHzviAwA99YgRgEmJnUjuSUo,Final destination,33.8975829,-84.6486127,restaurant|point_of_interest|food|establishment,"3282 Rusty Run, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJHZPZMAA99YgRH-Wp6GGLomE,Pollos asados,33.8855452,-84.6568671,restaurant|point_of_interest|food|establishment,"2801 John Petree Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJa8_W3jA99YgR6cKcCDD2z6k,RaceTrac,33.86715549999999,-84.6334543,gas_station|convenience_store|liquor_store|cafe|meal_takeaway|store|restaurant|point_of_interest|food|establishment,"2732 Powder Springs Road Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJQ4Xq8ok89YgRT-snXph2418,Kroger Deli,33.9033467,-84.675166,store|restaurant|point_of_interest|food|establishment,"4150 Macland Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJOyRAPrk99YgRKUgeKS8-QLM,ZENSHI Handcrafted Sushi,33.903425,-84.6752447,restaurant|meal_takeaway|point_of_interest|food|establishment,"4150 Macland Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJjw0khvA99YgRXqVPttpko2s,TWT Treatz,33.8810587,-84.6660762,bakery|store|restaurant|point_of_interest|food|establishment,"3997 Villa Lake Road, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJK9SlDmk99YgRKFo0XJtJ53w,La Tiendita,33.8833657,-84.620522,grocery_or_supermarket|convenience_store|store|restaurant|point_of_interest|food|establishment,"2200 Powder Springs Road Southwest Suite 168, Marietta",OPERATIONAL
restaurant,restaurant,ChIJkXxnM3099YgRLe5TWtgvlwg,El Barco Taqueria y Antojitos,33.88375,-84.6201132,restaurant|point_of_interest|food|establishment,"2200 Powder Springs Road Southwest Suite 100, Marietta",OPERATIONAL
restaurant,restaurant,ChIJyS2fbjA99YgROWHSHa7fWgs,Mr. Diddy's,33.8828791,-84.6201897,meal_takeaway|restaurant|point_of_interest|food|establishment,"2200 Powder Springs Road Southwest #186, Marietta",OPERATIONAL
restaurant,restaurant,ChIJfwiEtug99YgR4gY5d7-Lizs,Caribbean Vybez Cuisine LLC,33.8785024,-84.6761901,restaurant|point_of_interest|food|establishment,"3217 New Macland Road Suite 20, Powder Springs",CLOSED_TEMPORARILY
restaurant,restaurant,ChIJY10eGiI99YgRuiLQV30kVMg,Caribbean Spice,33.8816749,-84.6195609,restaurant|point_of_interest|food|establishment,"2325 Powder Springs Road Suite 100, Marietta",OPERATIONAL
restaurant,restaurant,ChIJv05Ihiw99YgRQxvhMXER9g4,LA CASITA HOME STYLE MEXICAN FOOD,33.8815414,-84.6196476,restaurant|point_of_interest|food|establishment,"2325 Powder Springs Road #300, Marietta",OPERATIONAL
restaurant,restaurant,ChIJ6SAAYbU99YgRmcWUFmfM-28,Luckey's BBQ Place,33.8805662,-84.6199994,restaurant|point_of_interest|food|establishment,"2365 Powder Springs Road, Marietta",OPERATIONAL
restaurant,restaurant,ChIJKxu3fSoW9YgRUGhdjEcy5lk,Wendy's,33.90463380000001,-84.6056043,restaurant|point_of_interest|food|establishment,"1753 Macland Road, Marietta",OPERATIONAL
restaurant,restaurant,ChIJC8IKxLs89YgRC7TLELVwAu0,Carzell's Kitchen LLC,33.8749123,-84.6740113,restaurant|point_of_interest|food|establishment,"3217 New Macland Road #140, Powder Springs",OPERATIONAL
restaurant,restaurant,ChIJ9cEwLzg99YgRaDgxDWlCE-o,Garvey's Grocery & Restaurant,33.8698346,-84.6292723,grocery_or_supermarket|store|restaurant|point_of_interest|food|establishment,"2575 White Haven Drive, Marietta",OPERATIONAL
restaurant,restaurant,ChIJSfMf5ms99YgRgTrUk2Q8ZVU,Lumina Lofts,33.8938649,-84.6106461,gym|health|restaurant|point_of_interest|food|establishment,"1930 Powder Springs Road Southwest unit 1200, Marietta",OPERATIONAL
restaurant,restaurant,ChIJL8IOSTA99YgRgvNVjWaEiYQ,Subway,33.86794460000001,-84.6357191,meal_takeaway|restaurant|point_of_interest|food|establishment,"6520 Ernest W Barrett Parkway Southwest, Marietta",OPERATIONAL
restaurant,restaurant,ChIJ45fGcJY99YgRuDEaIswiD30,Cafe Wing Max,33.9004856,-84.6070838,restaurant|food|point_of_interest|establishment,"1812 Powder Springs Road Southwest Suite 1107, Marietta",OPERATIONAL
restaurant,restaurant,ChIJAUfpDB899YgRYeqTKjpKh1I,SNAK'N SNEAUX LLC,33.90133439999999,-84.6066142,restaurant|food|point_of_interest|establishment,"1812 Powder Springs Road Southwest Suite 2123, Marietta",OPERATIONAL
restaurant,restaurant,ChIJpUX09o099YgRvJZMhqoYVjI,Marco's Pizza,33.903428,-84.60671,meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment,"1750 Powder Springs Road Southwest, Marietta",OPERATIONAL
